file_id	archive_member	source_group	sha256
LA_E_1454192	TextGrids/LA_E_1454192.TextGrid	expanded_10systems_v2	c843809a4af527a83f2c0ae88ab40e0580df9cc7dda5f5c8cee09aca795642f6
LA_E_1454828	TextGrids/LA_E_1454828.TextGrid	expanded_10systems_v2	3dc29432755a40482b7f78318ceb4d5ad0f81362835e83f53f439ec7e9bb5482
LA_E_1454906	TextGrids/LA_E_1454906.TextGrid	rebuild_v5	057a18d0d1690c56345d466b7552e18950c8d206642c4b0412e7633f92cbe4b3
LA_E_1455697	TextGrids/LA_E_1455697.TextGrid	expanded_10systems_v2	b786ec333450573b9b5071b03951746dd41ad7d80424765be888ea1dbe5e44a7
LA_E_1455854	TextGrids/LA_E_1455854.TextGrid	full_study_final_textgrids	f56ff9ef14cf4b6b4e472ef7639ec487ed32cda79641d8c80ee82c9362889828
LA_E_1456146	TextGrids/LA_E_1456146.TextGrid	expanded_10systems_v2	3c526a48451333e7ba0b4153795924617fe0fca7e94022ec4233fdcd515662fe
LA_E_1456792	TextGrids/LA_E_1456792.TextGrid	expanded_10systems_v2	02bedffddbab2388a349bc9a9670333a2634a173447a6fcbf361ddac5ca4c43a
LA_E_1457052	TextGrids/LA_E_1457052.TextGrid	expanded_10systems_v2	a0606b718e7254db249152cc18b2527983e9b689a6a16b6563467aba8941b511
LA_E_1458610	TextGrids/LA_E_1458610.TextGrid	full_study_final_textgrids	0ce3f8ba4a9805ac1a354e1f3704573af55b16d37a42f53b2209494bff3ed74a
LA_E_1458883	TextGrids/LA_E_1458883.TextGrid	full_study_final_textgrids	d603276859468da73233f3bef2716e3491fa00c4b2a47aed3e0a4b05aea7e1ac
LA_E_1459519	TextGrids/LA_E_1459519.TextGrid	expanded_10systems_v2	09099da66af9344556f4f94e94463f08801dcaec6242d07d362bf5713992504e
LA_E_1460239	TextGrids/LA_E_1460239.TextGrid	full_study_final_textgrids	cb14286482051551678425c1b395b4d699d5a2fbd8d9ff8b9892b582eaa3a0dc
LA_E_1460281	TextGrids/LA_E_1460281.TextGrid	expanded_10systems_v2	32beaf93ea24c6df0944928150f9ef5dd512a187534a436f5f4f1fa578643177
LA_E_1460465	TextGrids/LA_E_1460465.TextGrid	expanded_10systems_v2	d050d085f099d956cb320f77221cff08e8bfefac77c616980e4f25b60f253a48
LA_E_1460659	TextGrids/LA_E_1460659.TextGrid	full_study_final_textgrids	afe656c161ed2ad6d9f81ecdbe84a0727170d8e640431644c910ba8e22fc2b2f
LA_E_1460756	TextGrids/LA_E_1460756.TextGrid	expanded_10systems_v2	91dd28fa8102ed838e19de9f69fb266507d9f2f6e83e473355c24756e2700cbb
LA_E_1460951	TextGrids/LA_E_1460951.TextGrid	rebuild_v5	119d57a98775824f2c6cb5bfb10332666945a409fdcefa1ab1a5eb313b3163bc
LA_E_1461079	TextGrids/LA_E_1461079.TextGrid	full_study_final_textgrids	45c432a0353b4813b7d73765874d4b6d643347f7bbba8d0fbbb2d6d94d23793c
LA_E_1462346	TextGrids/LA_E_1462346.TextGrid	expanded_10systems_v2	dd55d3408708e619642a427d9759b18b303cf03f0f57417725edb86defe69a59
LA_E_1462445	TextGrids/LA_E_1462445.TextGrid	expanded_10systems_v2	8efb7eea426485f55d34ea843f02bfb0eab6e8dcbeeb5e3e133ae56b33cdb342
LA_E_1463047	TextGrids/LA_E_1463047.TextGrid	expanded_10systems_v2	16011585418c554e04fd2fd7ba8291a9fe420c3ac9a9f088b523376575f403c5
LA_E_1463287	TextGrids/LA_E_1463287.TextGrid	expanded_10systems_v2	f9c11482b5737515bce273b697db9823fd3e6c940bc47c7c8d4a1603149e4de1
LA_E_1463876	TextGrids/LA_E_1463876.TextGrid	expanded_10systems_v2	3694f0ac3874e7fd631dc36aa330cdbfe4095b62279115afcfdea00257dbdcf5
LA_E_1464147	TextGrids/LA_E_1464147.TextGrid	rebuild_v5	08016018a83117e3c96d8df17ae4bc97326197f115cbf9ba4d690085e106f918
LA_E_1464312	TextGrids/LA_E_1464312.TextGrid	rebuild_v5	b7aab76cd5848804a3c0e205fc34fe3d68a43a1de9a4c034d82ab5988fffcc87
LA_E_1464491	TextGrids/LA_E_1464491.TextGrid	rebuild_v5	50a7b0ad9517101a8458cf17f6b6e0dc4d01d2e72cc66f0073f1a6b7b416f2d4
LA_E_1464723	TextGrids/LA_E_1464723.TextGrid	rebuild_v5	2c714095b207ec53a870f3be867789e6b5d2c026acd5a3434741c211011dbce4
LA_E_1464800	TextGrids/LA_E_1464800.TextGrid	full_study_final_textgrids	9764faae7594c02a4424125ef592f084c9cb4136da9e9432f2951c4d65ff10bf
LA_E_1465155	TextGrids/LA_E_1465155.TextGrid	expanded_10systems_v2	e7a1649c9d711ae87c8e7ecca9c5474f701b96731a75264a240358743058dd10
LA_E_1467013	TextGrids/LA_E_1467013.TextGrid	rebuild_v5	b7b2b65d3002a67184b200855e4284990fa1d0a9f1ad7fb11930a11620f9f1a1
LA_E_1467128	TextGrids/LA_E_1467128.TextGrid	expanded_10systems_v2	06190f14ac8f011f6635f1733d50ee3be487f0b1871ea84b94ed79e32843f0d6
LA_E_1467419	TextGrids/LA_E_1467419.TextGrid	expanded_10systems_v2	2a8d455db12d035a19bcfd21ecb0453bf86904d91adc7225fdc6c461fb67ac40
LA_E_1467617	TextGrids/LA_E_1467617.TextGrid	expanded_10systems_v2	f3130312a33f1cba759a9332c6ebb816063d53737fe1f7c1e048e3c04fd4606d
LA_E_1467646	TextGrids/LA_E_1467646.TextGrid	full_study_final_textgrids	880ab608cbe8cac1d3b2d23c6cc1c141cd3e02b3cb86534c36b64287c1f5bd7b
LA_E_1468300	TextGrids/LA_E_1468300.TextGrid	rebuild_v5	d37eb18293b32f2cea8ead5ac83ee1c1c05570470b8817978102c3a287099c9f
LA_E_1468736	TextGrids/LA_E_1468736.TextGrid	rebuild_v5	dd5684c32ef30f211767f908a8ce854b9e63161013ac4b190b39742ce42936e9
LA_E_1469104	TextGrids/LA_E_1469104.TextGrid	expanded_10systems_v2	cf59c2a136bc3a3330775749dddd7da43b81ccebf70cf70df07115dc952fc2fc
LA_E_1469184	TextGrids/LA_E_1469184.TextGrid	rebuild_v5	9f2c6392ebbd85b83468d885362e348da015ff76eeac320c3a9353c8d3365c87
LA_E_1470383	TextGrids/LA_E_1470383.TextGrid	rebuild_v5	7330571c6a112f9ebc8289265abe4655daba6c32ea640b09cf0a45f918c84e81
LA_E_1470598	TextGrids/LA_E_1470598.TextGrid	expanded_10systems_v2	bf67d09c2893169df74addad68a9234b0febc517cb1563db2290ad9cb6cadf05
LA_E_1471862	TextGrids/LA_E_1471862.TextGrid	expanded_10systems_v2	eeda2aa0169c4eff08015a7c89b37694a2676b9255d92ee089c9bf866e742e4b
LA_E_1473291	TextGrids/LA_E_1473291.TextGrid	expanded_10systems_v2	e453685fe783c8ee2d609b735c0919a56802a62a0e627723add5d7126dd25408
LA_E_1473994	TextGrids/LA_E_1473994.TextGrid	expanded_10systems_v2	253097381400df12d8d7aa58134b31d634b664fc03a046bb91001d99987cbab1
LA_E_1474335	TextGrids/LA_E_1474335.TextGrid	expanded_10systems_v2	4e44d145e5f04b0f951f1fcb2a0b4252b1c37d2fa6cb2b24d7c697e3df2c2e19
LA_E_1474553	TextGrids/LA_E_1474553.TextGrid	rebuild_v5	ddb0475d7bf1a3a6be8fc3324e4f024c3539ff94d8b69fd092c90bf39c94fdcc
LA_E_1475189	TextGrids/LA_E_1475189.TextGrid	expanded_10systems_v2	d96fdb2f5c21bfb0a293e5795ab2b6ebaeb14742f9ed0707bccb099a0686b25e
LA_E_1475250	TextGrids/LA_E_1475250.TextGrid	expanded_10systems_v2	0a9b166f882eebe23c9d3e976c4d9e2356948cca60e1fba7054614eca28d9431
LA_E_1477008	TextGrids/LA_E_1477008.TextGrid	expanded_10systems_v2	58756fc7e7905b36e7158fc3a877d1de8e2eeca03d584ba036c54bf2500e5d02
LA_E_1477083	TextGrids/LA_E_1477083.TextGrid	expanded_10systems_v2	d6be9d61aef162d09dbdf0f5ebc2f8f4c52d8a6ae5e1e7652fc4f160aa6ab8d2
LA_E_1477129	TextGrids/LA_E_1477129.TextGrid	expanded_10systems_v2	52684778fe37c520f1b9402cfed4241a6be4be1dc6bdee85b8638395fbf64a29
LA_E_1477670	TextGrids/LA_E_1477670.TextGrid	rebuild_v5	dda58ec821411ca0046e12332f79b0cf56192b032a34a7ec52e0b50bb3ae13ae
LA_E_1477968	TextGrids/LA_E_1477968.TextGrid	expanded_10systems_v2	a100e2dd9b805ee8121bd72fc80699d7aeca53f204540a35effaf107b7c7f4c4
LA_E_1478018	TextGrids/LA_E_1478018.TextGrid	rebuild_v5	48618b289808ea4499922b58f00f1440c157936ddfe3be107631572ea4fcd5f8
LA_E_1479111	TextGrids/LA_E_1479111.TextGrid	expanded_10systems_v2	00b4b770bcb0fb69574220479a12c176d82b73d84991941bdd30ea5b72447d35
LA_E_1479551	TextGrids/LA_E_1479551.TextGrid	rebuild_v5	59649f8ceab22f7fbd68b03694a47447a8192b659d02cc985084262247a24d8f
LA_E_1479577	TextGrids/LA_E_1479577.TextGrid	expanded_10systems_v2	00ed5676965d486103e90657f254b328e4bf2e0705aa78793498daeddb39e989
LA_E_1479700	TextGrids/LA_E_1479700.TextGrid	expanded_10systems_v2	35612ec8225cb23be46b8258c1937950d93193436b28fe6496f1ee48b8635e9c
LA_E_1480261	TextGrids/LA_E_1480261.TextGrid	expanded_10systems_v2	ce7b03b2a9952b686dec0ddfd1cda5466b8ffc27e7df0162da9ec22bb498e781
LA_E_1480537	TextGrids/LA_E_1480537.TextGrid	expanded_10systems_v2	24080557bf24eacebff55d7223611707ff12f1477f369651a38d4e75c35ea1ea
LA_E_1480723	TextGrids/LA_E_1480723.TextGrid	expanded_10systems_v2	29348518e8b3a8066b3e927fabb34e4def775625a27fa73a4b3e967c82cdee4e
LA_E_1480780	TextGrids/LA_E_1480780.TextGrid	full_study_final_textgrids	4475bd50ae5c22d3849b4d043e6e3424fcf32bdfb78ac26cc2a04c00baeeb2f1
LA_E_1480921	TextGrids/LA_E_1480921.TextGrid	rebuild_v5	d83d91f947bb0d0bc7296498f3969d48513e45145bedccd7bf9023f6fe582f1f
LA_E_1482033	TextGrids/LA_E_1482033.TextGrid	expanded_10systems_v2	9c229f1e60298672283d72e5a327de8996b2dc22d7e0f66b4e8fa7e673c7bfbd
LA_E_1483007	TextGrids/LA_E_1483007.TextGrid	expanded_10systems_v2	c35ed8a88f64046940af8e5f11399b624d3dfb9135d150bb72c645453d081625
LA_E_1483207	TextGrids/LA_E_1483207.TextGrid	expanded_10systems_v2	1631b142fe437bc37b598428c32f805903064c70fcfc39591be14323d278a732
LA_E_1483227	TextGrids/LA_E_1483227.TextGrid	full_study_final_textgrids	d772a090cbd7444f9f1f3428a3e0fcfa9a6076a178315e33b1dee4d619ddcf92
LA_E_1483257	TextGrids/LA_E_1483257.TextGrid	expanded_10systems_v2	d80e82501058c3468a73af813a44ff9a542426c90f2a24f695310c5b26a78875
LA_E_1483268	TextGrids/LA_E_1483268.TextGrid	expanded_10systems_v2	9554250f92b060378c9a728959c26c7263ff1fbb64a40b3937cfefa98a3f2946
LA_E_1483353	TextGrids/LA_E_1483353.TextGrid	full_study_final_textgrids	29fffe01c049235e76c940b320fd08de6a55b8a4b4369ac81dba34b3783051d9
LA_E_1485961	TextGrids/LA_E_1485961.TextGrid	rebuild_v5	5e0e848bf6ffa2e70c623074884ce1552a58ca19d54a6f1ee3206c1ba13b7997
LA_E_1486062	TextGrids/LA_E_1486062.TextGrid	rebuild_v5	190774ff06b231e24da0f327139a947fd3a88ed27d3fa07c7d2b878a62b9d5e0
LA_E_1486254	TextGrids/LA_E_1486254.TextGrid	rebuild_v5	7c5f4806121da70ecb7df6b5a2b1b09cf47977e086ff33ca17d46b8136a70653
LA_E_1486449	TextGrids/LA_E_1486449.TextGrid	expanded_10systems_v2	8c8a67c07b36c9d518ed3659de70da6841946e81200c32a8551abca105417c88
LA_E_1486855	TextGrids/LA_E_1486855.TextGrid	rebuild_v5	bcab37543709bd3f10cf1bc720f4d466b49a2016ff27321c8cd72f163f8e9222
LA_E_1487265	TextGrids/LA_E_1487265.TextGrid	expanded_10systems_v2	c080a0589736f2a6cf4eeefe7c9add11115648eb3e559849f2ae633b8c23e1fe
LA_E_1487393	TextGrids/LA_E_1487393.TextGrid	rebuild_v5	aaf4eb9d9d4ec447c14314d8538caa96a9197d5e4fecd92edd53f0ad4b5b060e
LA_E_1488061	TextGrids/LA_E_1488061.TextGrid	expanded_10systems_v2	9b3e46ba648e66171f7db32e0d27e74820dc8f5f741fde900bfea079a26cdc3d
LA_E_1488092	TextGrids/LA_E_1488092.TextGrid	expanded_10systems_v2	559af002d3ed8025115652d5c02b6532ffb5492a3b08e33698a412f9fbf97346
LA_E_1488187	TextGrids/LA_E_1488187.TextGrid	expanded_10systems_v2	b81a2df8a03cf4493aea6288565116c98b339ef6bb127a9751b3454f38806b0c
LA_E_1488457	TextGrids/LA_E_1488457.TextGrid	full_study_final_textgrids	2fe2e035aa4397e71b93f9c1e4a929a097490ca447b72f6f4be7a5ba2026e9cd
LA_E_1489219	TextGrids/LA_E_1489219.TextGrid	expanded_10systems_v2	75773b0839a8afc62bfcb55331e7afed110bd42f02e7bb09a89fc5fad8671a0a
LA_E_1489794	TextGrids/LA_E_1489794.TextGrid	full_study_final_textgrids	f98b51ca3ef4d617d995a47f4d7558b7fca2322b9ef26b480176878f519fdd3d
LA_E_1490345	TextGrids/LA_E_1490345.TextGrid	expanded_10systems_v2	28d635989cd94091b10cbdff023ee5407ca91a1a391e9e16bfb36f7f2cd1924d
LA_E_1490752	TextGrids/LA_E_1490752.TextGrid	rebuild_v5	8addd7898b3e87d3ef4fc231517f216b6b9579d35c1c3f6a2579b0c0ea6246f1
LA_E_1490807	TextGrids/LA_E_1490807.TextGrid	rebuild_v5	69569a0ea77ab2a04d7b6ff62ab8611442f79a3fd9c129cdfe7d8f1727afc896
LA_E_1491231	TextGrids/LA_E_1491231.TextGrid	full_study_final_textgrids	1eb36255bb53b9452b9a9780397a97feca8c9e74b415c009d71cdb42000ebb28
LA_E_1491396	TextGrids/LA_E_1491396.TextGrid	rebuild_v5	5722857a9b37aecdfe524e7736af7605b68d449f64461bca4d3a463ba2fa2ada
LA_E_1492699	TextGrids/LA_E_1492699.TextGrid	rebuild_v5	663aa188f86a9adc06b5559a620296283e7f528f7d9b86ccf56e7e39bfc74866
LA_E_1493966	TextGrids/LA_E_1493966.TextGrid	rebuild_v5	e3f5ae08fe3211b0b528c0e4a425fe314241d1e9ee018aa22adb9ab46880e0ea
LA_E_1494124	TextGrids/LA_E_1494124.TextGrid	expanded_10systems_v2	ab6d007f48476b75e1c3f4bfad1a39eb9a954266ae5386d1f7893eae3c625433
LA_E_1494687	TextGrids/LA_E_1494687.TextGrid	rebuild_v5	6d45a447b47d862c9a600e78363b5c9638cf0f2eab60942f07a603516246685e
LA_E_1495316	TextGrids/LA_E_1495316.TextGrid	rebuild_v5	1874952a179e6243e281d641d2d144aa1c079207f75a2fbd0959ed5e4ac86cd1
LA_E_1496566	TextGrids/LA_E_1496566.TextGrid	expanded_10systems_v2	0c6f0e7c8348e67cec2ef81c0c2f996b5d07121dc1abf375cf034afc76e3d965
LA_E_1496882	TextGrids/LA_E_1496882.TextGrid	rebuild_v5	8d1a333fab79fe79ec003034b5b1d532616d27a50c480cb19cd8e428b8b03a20
LA_E_1496995	TextGrids/LA_E_1496995.TextGrid	rebuild_v5	9544f7f53a04da284dd7e508fa903090cba74c4ba86c88ff852c95a848daba04
LA_E_1497417	TextGrids/LA_E_1497417.TextGrid	full_study_final_textgrids	1fb024c3d19d85825e5bd1de92bb9c22223c204f95726d3eec8a271c38eedca6
LA_E_1497529	TextGrids/LA_E_1497529.TextGrid	expanded_10systems_v2	7ab6edad7fdb697497d0cb74a388d0731c873d17cfaccf9e4fcd97d6964e68d7
LA_E_1498467	TextGrids/LA_E_1498467.TextGrid	full_study_final_textgrids	f52b308e12974e39909cc516e67fb75d6fd78e4c8b00c83e888a1018c04a81e0
LA_E_1498668	TextGrids/LA_E_1498668.TextGrid	expanded_10systems_v2	dca955479e830c930de155c6bb4a93586e9f62730cb01bc70127edf4f9098489
LA_E_1499143	TextGrids/LA_E_1499143.TextGrid	expanded_10systems_v2	3dab8e4235635e42fefabdc8885039e6788ad1da1ce6749e06a70b7338566b66
LA_E_1499997	TextGrids/LA_E_1499997.TextGrid	rebuild_v5	0ed4e1315e6e772d341c64f94df2d5647cd949761960a10c177b031c74194f77
LA_E_1500402	TextGrids/LA_E_1500402.TextGrid	rebuild_v5	e858487ff51567763966a6b904207a093b1f1220f524bbb08dbd01c455153b63
LA_E_1501511	TextGrids/LA_E_1501511.TextGrid	expanded_10systems_v2	bf8be58ddbb199a250d35a7c6c7d6dc186660070fddb5994861e27139e600122
LA_E_1501864	TextGrids/LA_E_1501864.TextGrid	expanded_10systems_v2	c03a2ddd779546fa21874077e6f2dbf282b5f0a3d95eba1c4e93da2699b414c9
LA_E_1501901	TextGrids/LA_E_1501901.TextGrid	expanded_10systems_v2	191d0933367bfa70fed35413705f93e09ee73791fefb017f9f2b0f95c9cef812
LA_E_1502075	TextGrids/LA_E_1502075.TextGrid	expanded_10systems_v2	f29db0a3fbec0f51efa8e35bcfe83f592a02f39c1cde8b14f730800d4362fc55
LA_E_1502460	TextGrids/LA_E_1502460.TextGrid	expanded_10systems_v2	ec0c2133758e281e7a013e6edba7a5430590b46d9fc5beb7f9bf913c9293cc44
LA_E_1502776	TextGrids/LA_E_1502776.TextGrid	expanded_10systems_v2	a99130d8a3f27e7e3cace2a323d328605ffbad63c4e28472671aed53cca9f53d
LA_E_1503418	TextGrids/LA_E_1503418.TextGrid	full_study_final_textgrids	669c58225d55401e02231c0169693e8c2f81c75bc1a4d9c6761ff78e6907d80d
LA_E_1503932	TextGrids/LA_E_1503932.TextGrid	rebuild_v5	1ed11bb1761dddd69f6a0b8062fa9fea286ced569a27c89aa49781d4ad374251
LA_E_1504500	TextGrids/LA_E_1504500.TextGrid	expanded_10systems_v2	857395775b81100ab8b41e5fc42ac1d503fa84f8f35150b694a0a8f3d9f74f57
LA_E_1505331	TextGrids/LA_E_1505331.TextGrid	expanded_10systems_v2	5b418faa01adca0f8371db5ee9723914da5b71adcbdb4f489230a0d9a6c23b27
LA_E_1505413	TextGrids/LA_E_1505413.TextGrid	expanded_10systems_v2	f33f98f226a123c4192124ea786c0f5ef9207cb1692c4ca37aa5d6e9e1f97f0f
LA_E_1506092	TextGrids/LA_E_1506092.TextGrid	rebuild_v5	7cb37201f2a10f1d8551bc6895e80ff5bfe07719d1b7be39ac1a8aef28328c69
LA_E_1506403	TextGrids/LA_E_1506403.TextGrid	rebuild_v5	22ce7dcda3e09c51836cc987ce9cc326e4474316197181966ecf886b4c75618f
LA_E_1506898	TextGrids/LA_E_1506898.TextGrid	expanded_10systems_v2	b0d6120805dfd4f0829e294fa69b107ef4a6844ca0d8ea847a7e844b8bbc6568
LA_E_1508411	TextGrids/LA_E_1508411.TextGrid	expanded_10systems_v2	66a0caee049e30da06db256da23e08f1a7284b49460438113dd2df7e591ba9bd
LA_E_1508716	TextGrids/LA_E_1508716.TextGrid	rebuild_v5	62d9a7258491191037e7e4943d261ecef80fd1d2b854e33e23c5d4870bbe7981
LA_E_1508807	TextGrids/LA_E_1508807.TextGrid	rebuild_v5	57b6b113e8b2138a916c264fe66bd41642e255eeae7cf59f87069e3996c1565c
LA_E_1510540	TextGrids/LA_E_1510540.TextGrid	expanded_10systems_v2	54f783b59132953b210935fa1b04647aa382aa902c9e32d2da29c2ae7529ea62
LA_E_1511756	TextGrids/LA_E_1511756.TextGrid	expanded_10systems_v2	c2e79a7b8e659bac83326b6a9ba94c11d71367dd3394455eb149112a24aec8a6
LA_E_1512442	TextGrids/LA_E_1512442.TextGrid	expanded_10systems_v2	4f88400d7a302dfd2e33c6cc368544be4609996763ada6f7624a601fe7c779c7
LA_E_1512592	TextGrids/LA_E_1512592.TextGrid	expanded_10systems_v2	0e5c2fd62022ef5de5e7c1a48d74908e8d66ebcf43dc57184b7d67445fcb5436
LA_E_1514293	TextGrids/LA_E_1514293.TextGrid	full_study_final_textgrids	f414ccab607176097e7981cf012f685a88f89a6f373cb0e95e486544635e6ae4
LA_E_1515124	TextGrids/LA_E_1515124.TextGrid	rebuild_v5	764895638300a288c148e867fcfe92ebbc27a201b93d124d46d6f73fc12b95a3
LA_E_1515657	TextGrids/LA_E_1515657.TextGrid	full_study_final_textgrids	f50eef410a54afe6778d6531993d78d507a8a19d67edb84016ee8ca9c7df6798
LA_E_1516523	TextGrids/LA_E_1516523.TextGrid	expanded_10systems_v2	29971b70dad7190d96173d5d0fe71da0b6507f08e8bcf3fe3d7035e21cb50b63
LA_E_1516699	TextGrids/LA_E_1516699.TextGrid	expanded_10systems_v2	883b678d7cb202b12fce4e2a8861657047c4e3630af76884e705eece2119c6ef
LA_E_1516752	TextGrids/LA_E_1516752.TextGrid	rebuild_v5	32bd55101839d34bacec9d8214d2fe0bb09f3f28aebefe4756dd1a44064b5cb7
LA_E_1516842	TextGrids/LA_E_1516842.TextGrid	expanded_10systems_v2	bcd018eaa9dd2dfbcc01a4df14fb6666987a413ba2395e7b64510b38bb8729de
LA_E_1517615	TextGrids/LA_E_1517615.TextGrid	rebuild_v5	117d7c2f4dfac1d8cdd9d21986aae778926d2eea0bd5fb844ec08c4101fc9753
LA_E_1517892	TextGrids/LA_E_1517892.TextGrid	full_study_final_textgrids	f669db89c289cbbb2de564856c650123abbc7d43cf342dc1a72de99af33976a1
LA_E_1519235	TextGrids/LA_E_1519235.TextGrid	expanded_10systems_v2	15aa018f230c36ecce4c322bf335ef09f43a21c919b8177ab14234e5ca28cba7
LA_E_1520098	TextGrids/LA_E_1520098.TextGrid	full_study_final_textgrids	8737fced9eca70af3a4838d4a6cc1b31242d29a81542f7e10f960897b26b1dff
LA_E_1521479	TextGrids/LA_E_1521479.TextGrid	full_study_final_textgrids	1a2dbec8156cc1c6273438273d2938f25e20c684923d9b48b92e0fbb551b1781
LA_E_1521806	TextGrids/LA_E_1521806.TextGrid	expanded_10systems_v2	1e6baa1c779cb231e8c609c39641293ce454ca1ae62a9ddcf87935f769c16bf7
LA_E_1522147	TextGrids/LA_E_1522147.TextGrid	rebuild_v5	72a079e4c75cecd24e2af422a081a92b3d0112c83da728ecd4e9db02cd60f439
LA_E_1523456	TextGrids/LA_E_1523456.TextGrid	rebuild_v5	1a34d092ee523515b63ab284d6802189b0d109a39a09ad051760160ba9b73e33
LA_E_1524433	TextGrids/LA_E_1524433.TextGrid	rebuild_v5	ca9cd6548a78628884ac4293f6ba65f6a5bbd5ec7b3459975762a5b9b8fd6c81
LA_E_1526015	TextGrids/LA_E_1526015.TextGrid	full_study_final_textgrids	de3a9f818780be7770866b73ffeb7983b1a20808de9efe3a967dfbb35837c996
LA_E_1526034	TextGrids/LA_E_1526034.TextGrid	expanded_10systems_v2	b0a3ac838d999d3175e25a06ea58232b73cac4f6df202bc9b7e2b4bb51f16876
LA_E_1526449	TextGrids/LA_E_1526449.TextGrid	expanded_10systems_v2	89b3feb396a3b9e16fa393fd25f68c21ba6492d9af5fa64d129e82598b781dce
LA_E_1528334	TextGrids/LA_E_1528334.TextGrid	expanded_10systems_v2	4145f36c2233829e2e3113a9746ef0122421b74acdcf174f5d2f3569a6bf6ead
LA_E_1529007	TextGrids/LA_E_1529007.TextGrid	rebuild_v5	bea47278fb521efc1b47b1cef2bcc47583715118ed518948182edd19d714ab19
LA_E_1530335	TextGrids/LA_E_1530335.TextGrid	rebuild_v5	5731422bed75b2fc0f70f220a439778ae3ee2e2aa0f8fcbd2077417b2d075418
LA_E_1531421	TextGrids/LA_E_1531421.TextGrid	expanded_10systems_v2	007198eb3c5c16d271848e2804d8171bc7f6109f7edbdf97978ef6fafe1629c1
LA_E_1531639	TextGrids/LA_E_1531639.TextGrid	expanded_10systems_v2	047a01eedfd93cd235de96a106c4613b0f1a7e999e5d0a50692aed20d143a030
LA_E_1532568	TextGrids/LA_E_1532568.TextGrid	rebuild_v5	87e8f297ee38faf5ec7ba47bf9946169a4b6c661b9cadac99c8deeec98542aec
LA_E_1532708	TextGrids/LA_E_1532708.TextGrid	expanded_10systems_v2	553acdb564974d9539a43968c33d2f950a5cca9874a5138676b498daabef774d
LA_E_1532954	TextGrids/LA_E_1532954.TextGrid	expanded_10systems_v2	5c1956ec093596a12d885e7c7b6c84ccd8e051698ae77f21c07c10073a78436c
LA_E_1533484	TextGrids/LA_E_1533484.TextGrid	expanded_10systems_v2	9dbf7829f44a78a66b92547994c224de721c2fa4ff616e6e4371aff0dc697b1e
LA_E_1533765	TextGrids/LA_E_1533765.TextGrid	expanded_10systems_v2	8bcb2f732180078468cb2b8dc79721911358ff6b7424ecaacff94222752d032f
LA_E_1534030	TextGrids/LA_E_1534030.TextGrid	expanded_10systems_v2	7e45c500b73438763d791c09ba24ffefb648c257059248f9fad3f5bf4662e9cc
LA_E_1534045	TextGrids/LA_E_1534045.TextGrid	expanded_10systems_v2	f10662bfb7705b0e003d5d227e9b27ea84daa63f1f19a1a7ebcce7811e037df0
LA_E_1535014	TextGrids/LA_E_1535014.TextGrid	rebuild_v5	e1c0eefba2bec892060515afc6738cb3c811c76350b6c8e5eb822fd09d93d185
LA_E_1535195	TextGrids/LA_E_1535195.TextGrid	full_study_final_textgrids	bc17e9e3b53d8ef7e66fbe31e31f3a14e80cf3a1eb73bab657e41af5293deb5d
LA_E_1535817	TextGrids/LA_E_1535817.TextGrid	expanded_10systems_v2	60d35e4ce18c12944b9b7c1d3e8ef5bc5eb748075baf2b5b42c629b720b78e8b
LA_E_1536091	TextGrids/LA_E_1536091.TextGrid	expanded_10systems_v2	60c4eb7e36f9e9c4f1c0a362b16eda1b57d86266ea2b41f3953358456defec90
LA_E_1536534	TextGrids/LA_E_1536534.TextGrid	expanded_10systems_v2	60ea4eed646456bafd049f477e667751caf2496deea0a5c1ce9ddcf95fd26e60
LA_E_1536815	TextGrids/LA_E_1536815.TextGrid	expanded_10systems_v2	37bed2fef8e4d28ab39f18cfa0a4929b3d5bff22a25faaa659046a1aeb04a83c
LA_E_1537599	TextGrids/LA_E_1537599.TextGrid	rebuild_v5	6dbe3af0af7b2796ee59ee10465071ffc9058e7838fceb7d374fc5bfed183010
LA_E_1537628	TextGrids/LA_E_1537628.TextGrid	expanded_10systems_v2	8175493ad06c0fe3118044d27ca47da81fe58d9c6c96f83b2a7500d05c7f409b
LA_E_1538514	TextGrids/LA_E_1538514.TextGrid	expanded_10systems_v2	ad00d11da1d85c5f23b84f0fb5f2b74a58125b98493895b230c5bce8aa5c7c0d
LA_E_1538847	TextGrids/LA_E_1538847.TextGrid	rebuild_v5	a4c4e75a2433f103290c3e3840157e42be4f454c48f3bc37f7cb361bc58581d6
LA_E_1539765	TextGrids/LA_E_1539765.TextGrid	expanded_10systems_v2	9e34c5d1fbad271480c768cb63eb32f932fb332f90b47e4e4c2bb250e853379d
LA_E_1540505	TextGrids/LA_E_1540505.TextGrid	expanded_10systems_v2	1c18545db2c33ae3c82e0ec7a122e4be4991b7bb7c28d84fcaef316b2ef7f44d
LA_E_1540928	TextGrids/LA_E_1540928.TextGrid	full_study_final_textgrids	0a466e61706d6e7812393bd544441ede009d85f98149cf718a998155e4ac551c
LA_E_1541223	TextGrids/LA_E_1541223.TextGrid	expanded_10systems_v2	753a1b9c2c7bcf3b68d56bfbb96e3a577ec5bd8c653ad09096aa7040f04897c8
